804	704668800
805	854603800
806	754365400
807	585116400
808	976636900
809	429257800
810	658614400
811	613570400
812	1052927200
813	837936500
814	1135719400
815	603869700
816	556593500
817	619362500
818	1042944800
819	584975800
820	948687900
821	583598400
822	726519100
823	821665400
824	1413221500
825	1024609800
826	1034445600
827	1217978600
828	624755800
829	1031297800
830	1200470200
831	1177528300
832	808725700
833	722928900
834	720681900
835	883522400
836	584292000
837	899471700
838	744027700
839	657689700
840	520044500
841	854597700
842	1217238000
843	499814200
844	747318800
845	705786800
846	806032800
847	860859900
848	766520500
849	637229100
850	802714800
851	591782200
852	1261831500
853	950817400
854	1334971300
855	734451300
856	1083002600
857	764347100
858	1372078100
859	600622700
860	809239300
861	1251627100
862	798744900
863	1260276900
864	715491400
865	1233698300
866	805749300
867	1436283300
868	555913400
869	606133700
870	1317076500
871	1262447400
872	870390000
873	957319300
874	1120822200
875	632269600
876	923089100
877	867416600
878	1318314400
879	563994500
880	1012349600
881	853795400
882	1523646500
883	1064323300
884	1566010500
885	1309354800
886	952583200
887	1279575300
888	1437091100
889	1779451400
890	864297200
891	1435308400
892	596510200
893	1721235900
894	838351100
895	1180988400
896	1230582400
897	1176402400
898	1233865600
899	947312700
900	885345400
901	862576400
902	1001042100
903	775019000
904	1862245500
905	970422300
906	1760095500
907	2083210100
908	1260798100
909	1116641100
910	901737500
911	1181017800
912	971828500
913	702008500
914	1696420000
915	885083900
916	1421169500
917	931879200
918	921839900
919	982175800
920	874983800
921	1684936700
922	1941550000
923	918974900
924	748620400
925	1742873700
926	1147268800
927	724641000
928	1042175100
929	1412317100
930	827945800
931	1408330700
932	1210549900
933	1101552100
934	1154809300
935	1145697000
936	1420059500
937	1334252400
938	820855200
939	1067921100
940	1474931000
941	707404600
942	1942862700
943	1778726900
944	1735486700
945	834104100
946	959201000
947	1610796300
948	1004114000
949	983398300
950	1744677700
951	1600142500
952	2238209700
953	2039018200
954	1251809200
955	1048437900
956	1238347800
957	1869282500
958	927412600
959	907668000
960	2171478100
961	1702509500
962	1031277100
963	1302026300
964	839864200
965	1277596900
966	1640220500
967	1012409700
968	1985101300
969	1742174800
970	1433297800
971	2352643000
972	1981361700
973	1409724300
974	897160400
975	1647782800
976	1656816400
977	946818200
978	2213313700
979	926944100
980	1839255500
981	1562066300
982	971359400
983	816348600
984	1987724000
985	1159272600
986	1149960300
987	2411077200
988	1033926400
989	1276350400
990	1112816200
991	876406300
992	1877620000
993	872375300
994	1830634800
995	1815162000
996	1412894000
997	1300143000
998	955749500
999	851308100
1000	895886600
